Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Profit Margin %,Is Profitable,Revenue Without Discount,Discount Given ($),Revenue Per Unit,Region Sales Contribution %,Category Sales Contribution %
413,CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548,2014,12,4,2.35,Yes,1572.74,235.91,102.83,31.58,32.3
414,CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548,2014,12,4,-16.25,No,141.96,28.39,56.78,31.58,32.3
415,CA-2014-142636,2014-11-04,2014-11-08,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7,0.0,65.7342,2014,11,4,47.0,Yes,139.86,0.0,19.98,31.58,31.3
416,CA-2014-142636,2014-11-04,2014-11-08,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,2014,11,4,8.75,Yes,383.92,76.78,76.78,31.58,32.3
417,CA-2014-122105,2014-06-25,2014-06-29,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,25.8984,2014,6,2,27.0,Yes,95.92,0.0,11.99,31.58,31.3
418,CA-2013-148796,2013-04-15,2013-04-19,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,2013,4,2,10.0,Yes,479.75,95.95,76.76,31.58,32.3
419,CA-2014-154816,2014-11-07,2014-11-11,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1,0.0,2.8322,2014,11,4,49.0,Yes,5.78,0.0,5.78,17.05,31.3
420,CA-2014-110478,2014-03-05,2014-03-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0.0,2.7028,2014,3,1,29.0,Yes,9.32,0.0,2.33,31.58,31.3
421,CA-2014-110478,2014-03-05,2014-03-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,7.015,2014,3,1,46.0,Yes,15.25,0.0,15.25,31.58,31.3
422,CA-2011-142048,2011-06-22,2011-06-25,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662,2011,6,2,28.75,Yes,245.94,49.19,32.79,31.58,36.4
423,CA-2014-125388,2014-10-20,2014-10-24,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0.0,14.7056,2014,10,4,26.0,Yes,56.56,0.0,14.14,29.55,32.3
424,CA-2014-125388,2014-10-20,2014-10-24,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,32.7,3,0.0,8.502,2014,10,4,26.0,Yes,32.7,0.0,10.9,29.55,31.3
425,CA-2014-155705,2014-08-22,2014-08-24,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,2014,8,3,26.0,Yes,866.4,0.0,216.6,17.05,32.3
426,CA-2014-149160,2014-11-24,2014-11-27,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076,2014,11,4,39.0,Yes,28.4,0.0,14.2,21.82,32.3
427,CA-2014-149160,2014-11-24,2014-11-27,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2016,2014,11,4,48.0,Yes,287.92,0.0,35.99,21.82,31.3
428,CA-2011-101476,2011-09-12,2011-09-13,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0.0,30.0957,2011,9,3,43.0,Yes,69.99,0.0,69.99,29.55,36.4
429,CA-2014-152275,2014-10-02,2014-10-09,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004,2014,10,4,7.5,Yes,8.34,1.67,1.11,21.82,31.3
430,US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508,2013,4,2,-76.67,No,631.96,442.37,94.79,17.05,31.3
431,US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,2013,4,2,18.75,Yes,510.93,102.19,58.39,17.05,36.4
432,US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425,2013,4,2,18.75,Yes,364.95,72.99,58.39,17.05,36.4
433,US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748,2013,4,2,-16.25,No,5.96,1.19,2.38,17.05,31.3
434,CA-2013-127369,2013-06-07,2013-06-08,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.147,2013,6,2,29.0,Yes,714.3,0.0,142.86,29.55,31.3
435,US-2011-150574,2011-12-19,2011-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892,2011,12,4,-76.67,No,16.04,11.23,2.41,17.05,31.3
436,US-2011-150574,2011-12-19,2011-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585,2011,12,4,-7.5,No,309.75,61.95,49.56,17.05,36.4
437,CA-2013-147375,2013-06-13,2013-06-15,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991,2013,6,2,4.29,Yes,1439.97,431.99,335.99,21.82,36.4
438,CA-2013-147375,2013-06-13,2013-06-15,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,7,0.2,113.6394,2013,6,2,36.25,Yes,391.86,78.37,44.78,21.82,31.3
439,CA-2014-130043,2014-09-16,2014-09-20,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.872,8,0.2,11.5536,2014,9,3,36.25,Yes,39.84,7.97,3.98,21.82,31.3
440,CA-2014-157252,2014-01-21,2014-01-24,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,2014,1,1,1.11,Yes,230.94,23.09,69.28,29.55,32.3
441,CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.666,2013,9,3,30.0,Yes,12.22,0.0,12.22,21.82,32.3
442,CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.3928,2013,9,3,12.0,Yes,194.94,0.0,64.98,21.82,31.3
443,CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,2013,9,3,29.0,Yes,70.95,0.0,23.65,21.82,31.3
444,CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,2013,9,3,46.0,Yes,91.36,0.0,22.84,21.82,31.3
445,CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.1528,2013,9,3,12.0,Yes,242.94,0.0,80.98,21.82,32.3
446,CA-2013-115756,2013-09-06,2013-09-08,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584,2013,9,3,48.0,Yes,22.05,0.0,3.15,21.82,31.3
447,CA-2014-154214,2014-03-21,2014-03-26,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,1.3677,2014,3,1,47.0,Yes,2.91,0.0,2.91,21.82,32.3
448,CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,2013,4,2,26.0,Yes,59.52,0.0,19.84,29.55,31.3
449,CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,2013,4,2,6.0,Yes,161.94,0.0,53.98,29.55,31.3
450,CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.0,71.2476,2013,4,2,27.0,Yes,263.88,0.0,43.98,29.55,31.3
451,CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,2013,4,2,26.0,Yes,30.48,0.0,10.16,29.55,31.3
452,CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,0.0,2.8536,2013,4,2,29.0,Yes,9.84,0.0,3.28,29.55,31.3
453,CA-2013-166674,2013-04-02,2013-04-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.0,9.1312,2013,4,2,26.0,Yes,35.12,0.0,8.78,29.55,36.4
454,CA-2014-147277,2014-10-21,2014-10-25,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,2014,10,4,-26.67,No,473.94,189.58,142.18,29.55,32.3
455,CA-2014-147277,2014-10-21,2014-10-25,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408,2014,10,4,10.0,Yes,831.76,166.35,332.7,29.55,31.3
456,CA-2013-100153,2013-12-14,2013-12-18,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132,2013,12,4,39.0,Yes,63.88,0.0,15.97,21.82,36.4
457,US-2011-110674,2011-02-13,2011-02-19,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,2011,2,1,-18.75,No,161.96,32.39,64.78,31.58,32.3
458,US-2013-157945,2013-09-27,2013-10-02,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146,2013,9,3,-12.86,No,1067.94,320.38,249.19,21.82,32.3
459,US-2013-157945,2013-09-27,2013-10-02,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staples,8.928,2,0.2,3.348,2013,9,3,37.5,Yes,11.16,2.23,4.46,21.82,31.3
460,CA-2012-109638,2012-12-15,2012-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0.0,36.372,2012,12,4,35.0,Yes,103.92,0.0,25.98,31.58,31.3
461,CA-2012-109638,2012-12-15,2012-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0.0,377.9622,2012,12,4,42.0,Yes,899.91,0.0,99.99,31.58,36.4
462,CA-2012-109638,2012-12-15,2012-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,2012,12,4,36.25,Yes,64.14,12.83,17.1,31.58,31.3
463,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068,2013,4,2,30.0,Yes,29.45,5.89,4.71,31.58,32.3
464,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832,2013,4,2,-64.0,No,2545.26,1272.63,212.1,31.58,32.3
465,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,-20.889,2013,4,2,-73.33,No,94.95,66.46,5.7,31.58,31.3
466,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,2013,4,2,-18.75,No,231.72,46.34,92.69,31.58,31.3
467,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,2013,4,2,7.5,Yes,97.84,19.57,39.14,31.58,31.3
468,US-2012-101399,2012-01-17,2012-01-24,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614,2012,1,1,-122.5,No,636.86,382.12,36.39,21.82,32.3
469,CA-2014-154907,2014-04-01,2014-04-05,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,0.32,-36.2352,2014,4,2,-17.65,No,301.96,96.63,102.67,21.82,32.3
470,US-2013-100419,2013-12-17,2013-12-21,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,2013,12,4,-165.0,No,23.94,19.15,1.6,21.82,31.3
471,CA-2012-154144,2012-12-20,2012-12-24,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,2012,12,4,48.0,Yes,55.48,0.0,55.48,29.55,31.3
472,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,2011,11,4,1.0,Yes,340.92,0.0,113.64,31.58,31.3
473,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,2011,11,4,4.71,Yes,261.96,39.29,111.33,31.58,32.3
474,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,2011,11,4,12.5,Yes,879.96,175.99,175.99,31.58,36.4
475,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2011,11,4,27.0,Yes,92.52,0.0,15.42,31.58,31.3
476,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,28.819,2011,11,4,46.0,Yes,62.65,0.0,8.95,31.58,31.3
477,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.0,45.528,2011,11,4,48.0,Yes,94.85,0.0,18.97,31.58,31.3
478,CA-2013-103891,2013-07-13,2013-07-20,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182,2013,7,3,7.5,Yes,119.7,23.94,15.96,31.58,36.4
479,CA-2013-152632,2013-10-28,2013-11-03,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0.0,19.296,2013,10,4,48.0,Yes,40.2,0.0,13.4,29.55,32.3
480,CA-2013-100790,2013-06-27,2013-07-03,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615,2013,6,2,45.0,Yes,14.7,0.0,2.94,29.55,31.3
481,CA-2013-100790,2013-06-27,2013-07-03,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0.0,84.51,2013,6,2,12.0,Yes,704.25,0.0,140.85,29.55,31.3
482,CA-2011-134677,2011-10-06,2011-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0.0,1.9089,2011,10,4,21.0,Yes,9.09,0.0,3.03,31.58,36.4
483,CA-2011-127691,2011-07-22,2011-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0.0,1.6688,2011,7,3,28.0,Yes,5.96,0.0,2.98,29.55,31.3
484,CA-2011-127691,2011-07-22,2011-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,57.5928,2011,7,3,36.0,Yes,159.98,0.0,79.99,29.55,36.4
485,CA-2014-140963,2014-06-11,2014-06-14,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0.0,14.8,2014,6,2,50.0,Yes,29.6,0.0,14.8,31.58,31.3
486,CA-2014-140963,2014-06-11,2014-06-14,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,2014,6,2,-5.88,No,604.9,90.74,102.83,31.58,32.3
487,CA-2014-140963,2014-06-11,2014-06-14,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,2014,6,2,6.25,Yes,349.95,69.99,55.99,31.58,36.4
488,CA-2011-154627,2011-10-29,2011-10-31,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994,2011,10,4,12.5,Yes,3419.94,683.99,455.99,21.82,36.4
